time,Mx_l,My_l,Mz_l,Mx_r,My_r,Mz_r
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.009952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.019904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.029856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.039808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.049760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.059712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.069663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.079615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.089567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.099519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.109471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.119423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.129375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.139327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.149279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.159231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.169183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.179135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.189087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.199038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.208990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.218942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.228894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.238846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.248798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.258750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.268702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.278654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.288606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.298558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.308510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.318462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.328413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.338365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.348317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.358269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.368221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.378173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.388125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.398077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.408029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.417981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.427933,-0.017335,-0.054353,-0.012618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.437885,-0.001147,-0.031486,-0.003747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.447837,-0.000891,0.021416,0.001867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.457788,-0.011161,0.122355,0.008150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.467740,-0.038680,0.282878,0.012984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.477692,-0.092558,0.525571,0.010957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.487644,-0.169415,0.839648,-0.005538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.497596,-0.242234,1.123140,-0.037016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.507548,-0.273330,1.216929,-0.065860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.517500,-0.239423,1.045681,-0.070576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.527452,-0.154488,0.680587,-0.049989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.537404,-0.054000,0.246164,-0.018305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.547356,0.036510,-0.175687,0.012745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.557308,0.097626,-0.502249,0.035056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.567260,0.118453,-0.655617,0.044162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.577212,0.100774,-0.601986,0.039640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.587163,0.056521,-0.364823,0.023973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.597115,0.002659,-0.018512,0.001244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.607067,-0.045808,0.343109,-0.024128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.617019,-0.079595,0.641194,-0.047815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.626971,-0.096472,0.837220,-0.066412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
